lat,lon,predicted_pm25
10.959183673469388,90.48979591836735,97.75
10.959183673469388,91.08163265306122,97.75
10.959183673469388,91.6734693877551,97.75
10.959183673469388,92.26530612244898,97.75
10.959183673469388,92.85714285714286,97.75
10.959183673469388,93.44897959183673,97.75
10.959183673469388,94.0408163265306,97.75
10.959183673469388,94.63265306122449,97.75
10.959183673469388,95.22448979591837,97.75
10.959183673469388,95.81632653061224,97.75
10.959183673469388,96.40816326530611,97.75
10.959183673469388,97.0,97.75
11.551020408163264,68.0,97.75
11.551020408163264,68.59183673469387,97.75
11.551020408163264,69.18367346938776,97.75
11.551020408163264,69.77551020408163,97.75
11.551020408163264,70.36734693877551,97.75
11.551020408163264,70.95918367346938,97.75
11.551020408163264,71.55102040816327,97.75
11.551020408163264,72.14285714285714,97.75
11.551020408163264,72.73469387755102,97.75
11.551020408163264,73.3265306122449,97.75
11.551020408163264,73.91836734693878,97.75
11.551020408163264,74.51020408163265,97.75
11.551020408163264,75.10204081632654,97.75
11.551020408163264,75.6938775510204,97.75
11.551020408163264,76.28571428571428,97.75
11.551020408163264,76.87755102040816,97.75
11.551020408163264,77.46938775510205,97.75
11.551020408163264,78.06122448979592,97.75
11.551020408163264,78.65306122448979,97.75
11.551020408163264,79.24489795918367,97.75
11.551020408163264,79.83673469387755,97.75
11.551020408163264,80.42857142857143,97.75
11.551020408163264,81.0204081632653,97.75
11.551020408163264,81.61224489795919,97.75
11.551020408163264,82.20408163265306,97.75
11.551020408163264,82.79591836734694,97.75
11.551020408163264,83.38775510204081,97.75
11.551020408163264,83.9795918367347,97.75
11.551020408163264,84.57142857142857,97.75
11.551020408163264,85.16326530612244,97.75
11.551020408163264,85.75510204081633,97.75
11.551020408163264,86.34693877551021,97.75
11.551020408163264,86.93877551020408,97.75
11.551020408163264,87.53061224489795,97.75
11.551020408163264,88.12244897959184,97.75
11.551020408163264,88.71428571428572,97.75
11.551020408163264,89.3061224489796,97.75
11.551020408163264,89.89795918367346,97.75
11.551020408163264,90.48979591836735,97.75
11.551020408163264,91.08163265306122,97.75
11.551020408163264,91.6734693877551,97.75
11.551020408163264,92.26530612244898,97.75
11.551020408163264,92.85714285714286,97.75
11.551020408163264,93.44897959183673,97.75
11.551020408163264,94.0408163265306,97.75
11.551020408163264,94.63265306122449,97.75
11.551020408163264,95.22448979591837,97.75
11.551020408163264,95.81632653061224,97.75
11.551020408163264,96.40816326530611,97.75
11.551020408163264,97.0,97.75
12.142857142857142,68.0,97.75
12.142857142857142,68.59183673469387,97.75
12.142857142857142,69.18367346938776,97.75
12.142857142857142,69.77551020408163,97.75
12.142857142857142,70.36734693877551,97.75
12.142857142857142,70.95918367346938,97.75
12.142857142857142,71.55102040816327,97.75
12.142857142857142,72.14285714285714,97.75
12.142857142857142,72.73469387755102,97.75
12.142857142857142,73.3265306122449,97.75
12.142857142857142,73.91836734693878,97.75
12.142857142857142,74.51020408163265,97.75
12.142857142857142,75.10204081632654,97.75
12.142857142857142,75.6938775510204,97.75
12.142857142857142,76.28571428571428,97.75
12.142857142857142,76.87755102040816,97.75
12.142857142857142,77.46938775510205,97.75
12.142857142857142,78.06122448979592,97.75
12.142857142857142,78.65306122448979,97.75
12.142857142857142,79.24489795918367,97.75
12.142857142857142,79.83673469387755,97.75
12.142857142857142,80.42857142857143,97.75
12.142857142857142,81.0204081632653,97.75
12.142857142857142,81.61224489795919,97.75
12.142857142857142,82.20408163265306,97.75
12.142857142857142,82.79591836734694,97.75
12.142857142857142,83.38775510204081,97.75
12.142857142857142,83.9795918367347,97.75
12.142857142857142,84.57142857142857,97.75
12.142857142857142,85.16326530612244,97.75
12.142857142857142,85.75510204081633,97.75
12.142857142857142,86.34693877551021,97.75
12.142857142857142,86.93877551020408,97.75
12.142857142857142,87.53061224489795,97.75
12.142857142857142,88.12244897959184,97.75
12.142857142857142,88.71428571428572,97.75
12.142857142857142,89.3061224489796,97.75
12.142857142857142,89.89795918367346,97.75
12.142857142857142,90.48979591836735,97.75
12.142857142857142,91.08163265306122,97.75
12.142857142857142,91.6734693877551,97.75
12.142857142857142,92.26530612244898,97.75
12.142857142857142,92.85714285714286,97.75
12.142857142857142,93.44897959183673,97.75
12.142857142857142,94.0408163265306,97.75
12.142857142857142,94.63265306122449,97.75
12.142857142857142,95.22448979591837,97.75
12.142857142857142,95.81632653061224,97.75
12.142857142857142,96.40816326530611,97.75
12.142857142857142,97.0,97.75
12.73469387755102,68.0,97.75
12.73469387755102,68.59183673469387,97.75
12.73469387755102,69.18367346938776,97.75
12.73469387755102,69.77551020408163,97.75
12.73469387755102,70.36734693877551,97.75
12.73469387755102,70.95918367346938,97.75
12.73469387755102,71.55102040816327,97.75
12.73469387755102,72.14285714285714,97.75
12.73469387755102,72.73469387755102,97.75
12.73469387755102,73.3265306122449,97.75
12.73469387755102,73.91836734693878,97.75
12.73469387755102,74.51020408163265,97.75
12.73469387755102,75.10204081632654,97.75
12.73469387755102,75.6938775510204,97.75
12.73469387755102,76.28571428571428,97.75
12.73469387755102,76.87755102040816,97.75
12.73469387755102,77.46938775510205,97.75
12.73469387755102,78.06122448979592,97.75
12.73469387755102,78.65306122448979,97.75
12.73469387755102,79.24489795918367,97.75
12.73469387755102,79.83673469387755,97.75
12.73469387755102,80.42857142857143,97.75
12.73469387755102,81.0204081632653,97.75
12.73469387755102,81.61224489795919,97.75
12.73469387755102,82.20408163265306,97.75
12.73469387755102,82.79591836734694,97.75
12.73469387755102,83.38775510204081,97.75
12.73469387755102,83.9795918367347,97.75
12.73469387755102,84.57142857142857,97.75
12.73469387755102,85.16326530612244,97.75
12.73469387755102,85.75510204081633,97.75
12.73469387755102,86.34693877551021,97.75
12.73469387755102,86.93877551020408,97.75
12.73469387755102,87.53061224489795,97.75
12.73469387755102,88.12244897959184,97.75
12.73469387755102,88.71428571428572,97.75
12.73469387755102,89.3061224489796,97.75
12.73469387755102,89.89795918367346,97.75
12.73469387755102,90.48979591836735,97.75
12.73469387755102,91.08163265306122,97.75
12.73469387755102,91.6734693877551,97.75
12.73469387755102,92.26530612244898,97.75
12.73469387755102,92.85714285714286,97.75
12.73469387755102,93.44897959183673,97.75
12.73469387755102,94.0408163265306,97.75
12.73469387755102,94.63265306122449,97.75
12.73469387755102,95.22448979591837,97.75
12.73469387755102,95.81632653061224,97.75
12.73469387755102,96.40816326530611,97.75
12.73469387755102,97.0,97.75
13.326530612244898,68.0,97.75
13.326530612244898,68.59183673469387,97.75
13.326530612244898,69.18367346938776,97.75
13.326530612244898,69.77551020408163,97.75
13.326530612244898,70.36734693877551,97.75
13.326530612244898,70.95918367346938,97.75
13.326530612244898,71.55102040816327,97.75
13.326530612244898,72.14285714285714,97.75
13.326530612244898,72.73469387755102,97.75
13.326530612244898,73.3265306122449,97.75
13.326530612244898,73.91836734693878,97.75
13.326530612244898,74.51020408163265,97.75
13.326530612244898,75.10204081632654,97.75
13.326530612244898,75.6938775510204,97.75
13.326530612244898,76.28571428571428,97.75
13.326530612244898,76.87755102040816,97.75
13.326530612244898,77.46938775510205,97.75
13.326530612244898,78.06122448979592,97.75
13.326530612244898,78.65306122448979,97.75
13.326530612244898,79.24489795918367,97.75
13.326530612244898,79.83673469387755,97.75
13.326530612244898,80.42857142857143,97.75
13.326530612244898,81.0204081632653,97.75
13.326530612244898,81.61224489795919,97.75
13.326530612244898,82.20408163265306,97.75
13.326530612244898,82.79591836734694,97.75
13.326530612244898,83.38775510204081,97.75
13.326530612244898,83.9795918367347,97.75
13.326530612244898,84.57142857142857,97.75
13.326530612244898,85.16326530612244,97.75
13.326530612244898,85.75510204081633,97.75
13.326530612244898,86.34693877551021,97.75
13.326530612244898,86.93877551020408,97.75
13.326530612244898,87.53061224489795,97.75
13.326530612244898,88.12244897959184,97.75
13.326530612244898,88.71428571428572,97.75
13.326530612244898,89.3061224489796,97.75
13.326530612244898,89.89795918367346,97.75
13.326530612244898,90.48979591836735,97.75
13.326530612244898,91.08163265306122,97.75
13.326530612244898,91.6734693877551,97.75
13.326530612244898,92.26530612244898,97.75
13.326530612244898,92.85714285714286,97.75
13.326530612244898,93.44897959183673,97.75
13.326530612244898,94.0408163265306,97.75
13.326530612244898,94.63265306122449,97.75
13.326530612244898,95.22448979591837,97.75
13.326530612244898,95.81632653061224,97.75
13.326530612244898,96.40816326530611,97.75
13.326530612244898,97.0,97.75
13.918367346938776,68.0,97.75
13.918367346938776,68.59183673469387,97.75
13.918367346938776,69.18367346938776,97.75
13.918367346938776,69.77551020408163,97.75
13.918367346938776,70.36734693877551,97.75
13.918367346938776,70.95918367346938,97.75
13.918367346938776,71.55102040816327,97.75
13.918367346938776,72.14285714285714,97.75
13.918367346938776,72.73469387755102,97.75
13.918367346938776,73.3265306122449,97.75
13.918367346938776,73.91836734693878,97.75
13.918367346938776,74.51020408163265,97.75
13.918367346938776,75.10204081632654,97.75
13.918367346938776,75.6938775510204,97.75
13.918367346938776,76.28571428571428,97.75
13.918367346938776,76.87755102040816,97.75
13.918367346938776,77.46938775510205,97.75
13.918367346938776,78.06122448979592,97.75
13.918367346938776,78.65306122448979,97.75
13.918367346938776,79.24489795918367,97.75
13.918367346938776,79.83673469387755,97.75
13.918367346938776,80.42857142857143,97.75
13.918367346938776,81.0204081632653,97.75
13.918367346938776,81.61224489795919,97.75
13.918367346938776,82.20408163265306,97.75
13.918367346938776,82.79591836734694,97.75
13.918367346938776,83.38775510204081,97.75
13.918367346938776,83.9795918367347,97.75
13.918367346938776,84.57142857142857,97.75
13.918367346938776,85.16326530612244,97.75
13.918367346938776,85.75510204081633,97.75
13.918367346938776,86.34693877551021,97.75
13.918367346938776,86.93877551020408,97.75
13.918367346938776,87.53061224489795,97.75
13.918367346938776,88.12244897959184,97.75
13.918367346938776,88.71428571428572,97.75
13.918367346938776,89.3061224489796,97.75
13.918367346938776,89.89795918367346,97.75
13.918367346938776,90.48979591836735,97.75
13.918367346938776,91.08163265306122,97.75
13.918367346938776,91.6734693877551,97.75
13.918367346938776,92.26530612244898,97.75
13.918367346938776,92.85714285714286,97.75
13.918367346938776,93.44897959183673,97.75
13.918367346938776,94.0408163265306,97.75
13.918367346938776,94.63265306122449,97.75
13.918367346938776,95.22448979591837,97.75
13.918367346938776,95.81632653061224,97.75
13.918367346938776,96.40816326530611,97.75
13.918367346938776,97.0,97.75
14.510204081632653,68.0,97.75
14.510204081632653,68.59183673469387,97.75
14.510204081632653,69.18367346938776,97.75
14.510204081632653,69.77551020408163,97.75
14.510204081632653,70.36734693877551,97.75
14.510204081632653,70.95918367346938,97.75
14.510204081632653,71.55102040816327,97.75
14.510204081632653,72.14285714285714,97.75
14.510204081632653,72.73469387755102,97.75
14.510204081632653,73.3265306122449,97.75
14.510204081632653,73.91836734693878,97.75
14.510204081632653,74.51020408163265,97.75
14.510204081632653,75.10204081632654,97.75
14.510204081632653,75.6938775510204,97.75
14.510204081632653,76.28571428571428,97.75
14.510204081632653,76.87755102040816,97.75
14.510204081632653,77.46938775510205,97.75
14.510204081632653,78.06122448979592,97.75
14.510204081632653,78.65306122448979,97.75
14.510204081632653,79.24489795918367,97.75
14.510204081632653,79.83673469387755,97.75
14.510204081632653,80.42857142857143,97.75
14.510204081632653,81.0204081632653,97.75
14.510204081632653,81.61224489795919,97.75
14.510204081632653,82.20408163265306,97.75
14.510204081632653,82.79591836734694,97.75
14.510204081632653,83.38775510204081,97.75
14.510204081632653,83.9795918367347,97.75
14.510204081632653,84.57142857142857,97.75
14.510204081632653,85.16326530612244,97.75
14.510204081632653,85.75510204081633,97.75
14.510204081632653,86.34693877551021,97.75
14.510204081632653,86.93877551020408,97.75
14.510204081632653,87.53061224489795,97.75
14.510204081632653,88.12244897959184,97.75
14.510204081632653,88.71428571428572,97.75
14.510204081632653,89.3061224489796,97.75
14.510204081632653,89.89795918367346,97.75
14.510204081632653,90.48979591836735,97.75
14.510204081632653,91.08163265306122,97.75
14.510204081632653,91.6734693877551,97.75
14.510204081632653,92.26530612244898,97.75
14.510204081632653,92.85714285714286,97.75
14.510204081632653,93.44897959183673,97.75
14.510204081632653,94.0408163265306,97.75
14.510204081632653,94.63265306122449,97.75
14.510204081632653,95.22448979591837,97.75
14.510204081632653,95.81632653061224,97.75
14.510204081632653,96.40816326530611,97.75
14.510204081632653,97.0,97.75
15.10204081632653,68.0,97.75
15.10204081632653,68.59183673469387,97.75
15.10204081632653,69.18367346938776,97.75
15.10204081632653,69.77551020408163,97.75
15.10204081632653,70.36734693877551,97.75
15.10204081632653,70.95918367346938,97.75
15.10204081632653,71.55102040816327,97.75
15.10204081632653,72.14285714285714,97.75
15.10204081632653,72.73469387755102,97.75
15.10204081632653,73.3265306122449,97.75
15.10204081632653,73.91836734693878,97.75
15.10204081632653,74.51020408163265,97.75
15.10204081632653,75.10204081632654,97.75
15.10204081632653,75.6938775510204,97.75
15.10204081632653,76.28571428571428,97.75
15.10204081632653,76.87755102040816,97.75
15.10204081632653,77.46938775510205,97.75
15.10204081632653,78.06122448979592,97.75
15.10204081632653,78.65306122448979,97.75
15.10204081632653,79.24489795918367,97.75
15.10204081632653,79.83673469387755,97.75
15.10204081632653,80.42857142857143,97.75
15.10204081632653,81.0204081632653,97.75
15.10204081632653,81.61224489795919,97.75
15.10204081632653,82.20408163265306,97.75
15.10204081632653,82.79591836734694,97.75
15.10204081632653,83.38775510204081,97.75
15.10204081632653,83.9795918367347,97.75
15.10204081632653,84.57142857142857,97.75
15.10204081632653,85.16326530612244,97.75
15.10204081632653,85.75510204081633,97.75
15.10204081632653,86.34693877551021,97.75
15.10204081632653,86.93877551020408,97.75
15.10204081632653,87.53061224489795,97.75
15.10204081632653,88.12244897959184,97.75
15.10204081632653,88.71428571428572,97.75
15.10204081632653,89.3061224489796,97.75
15.10204081632653,89.89795918367346,97.75
15.10204081632653,90.48979591836735,97.75
15.10204081632653,91.08163265306122,97.75
15.10204081632653,91.6734693877551,97.75
15.10204081632653,92.26530612244898,97.75
15.10204081632653,92.85714285714286,97.75
15.10204081632653,93.44897959183673,97.75
15.10204081632653,94.0408163265306,97.75
15.10204081632653,94.63265306122449,97.75
15.10204081632653,95.22448979591837,97.75
15.10204081632653,95.81632653061224,97.75
15.10204081632653,96.40816326530611,97.75
15.10204081632653,97.0,97.75
15.693877551020408,68.0,97.75
15.693877551020408,68.59183673469387,97.75
15.693877551020408,69.18367346938776,97.75
15.693877551020408,69.77551020408163,97.75
15.693877551020408,70.36734693877551,97.75
15.693877551020408,70.95918367346938,97.75
15.693877551020408,71.55102040816327,97.75
15.693877551020408,72.14285714285714,97.75
15.693877551020408,72.73469387755102,97.75
15.693877551020408,73.3265306122449,97.75
15.693877551020408,73.91836734693878,97.75
15.693877551020408,74.51020408163265,97.75
15.693877551020408,75.10204081632654,97.75
15.693877551020408,75.6938775510204,97.75
15.693877551020408,76.28571428571428,97.75
15.693877551020408,76.87755102040816,97.75
15.693877551020408,77.46938775510205,97.75
15.693877551020408,78.06122448979592,97.75
15.693877551020408,78.65306122448979,97.75
15.693877551020408,79.24489795918367,97.75
15.693877551020408,79.83673469387755,97.75
15.693877551020408,80.42857142857143,97.75
15.693877551020408,81.0204081632653,97.75
15.693877551020408,81.61224489795919,97.75
15.693877551020408,82.20408163265306,97.75
15.693877551020408,82.79591836734694,97.75
15.693877551020408,83.38775510204081,97.75
15.693877551020408,83.9795918367347,97.75
15.693877551020408,84.57142857142857,97.75
15.693877551020408,85.16326530612244,97.75
15.693877551020408,85.75510204081633,97.75
15.693877551020408,86.34693877551021,97.75
15.693877551020408,86.93877551020408,97.75
15.693877551020408,87.53061224489795,97.75
15.693877551020408,88.12244897959184,97.75
15.693877551020408,88.71428571428572,97.75
15.693877551020408,89.3061224489796,97.75
15.693877551020408,89.89795918367346,97.75
15.693877551020408,90.48979591836735,97.75
15.693877551020408,91.08163265306122,97.75
15.693877551020408,91.6734693877551,97.75
15.693877551020408,92.26530612244898,97.75
15.693877551020408,92.85714285714286,97.75
15.693877551020408,93.44897959183673,97.75
15.693877551020408,94.0408163265306,97.75
15.693877551020408,94.63265306122449,97.75
15.693877551020408,95.22448979591837,97.75
15.693877551020408,95.81632653061224,97.75
15.693877551020408,96.40816326530611,97.75
15.693877551020408,97.0,97.75
16.285714285714285,68.0,97.75
16.285714285714285,68.59183673469387,97.75
16.285714285714285,69.18367346938776,97.75
16.285714285714285,69.77551020408163,97.75
16.285714285714285,70.36734693877551,97.75
16.285714285714285,70.95918367346938,97.75
16.285714285714285,71.55102040816327,97.75
16.285714285714285,72.14285714285714,97.75
16.285714285714285,72.73469387755102,97.75
16.285714285714285,73.3265306122449,97.75
16.285714285714285,73.91836734693878,97.75
16.285714285714285,74.51020408163265,97.75
16.285714285714285,75.10204081632654,97.75
16.285714285714285,75.6938775510204,97.75
